hit_distance_sc,launch_speed,launch_angle
122.816,46.17791685292803,25
121.29599999999999,45.82029503799732,25
115.824,45.596781403665624,25
105.792,44.30040232454179,39
125.856,47.16137684398748,34
108.52799999999999,45.77559231113098,27
123.42399999999999,47.92132320071524,26
116.73599999999999,46.35672776039338,37
113.088,45.37326776933393,35
121.6,45.86499776486365,26
120.08,45.95440321859633,24
126.464,47.966025927581576,26
119.472,45.64148413053196,28
123.11999999999999,46.35672776039338,25
102.448,43.227536879749664,32
107.312,43.49575324094769,40
117.03999999999999,45.32856504246759,28
102.752,42.78050961108627,28
123.728,46.66964684845776,28
124.944,48.27894501564595,27
120.99199999999999,46.446133214126064,27
122.208,46.71434957532409,32
120.384,47.83191774698256,26
118.256,46.71434957532409,24
121.29599999999999,47.47429593205185,26
119.16799999999999,47.60840411265087,24
148.96,49.44121591417076,28
119.776,46.08851139919535,31
114.0,43.76396960214573,22
124.032,46.31202503352704,24
124.944,47.0719713902548,22
116.432,43.45105051408136,30
105.792,45.28386231560125,24
127.072,47.25078229772016,30
123.728,46.22261957979437,29
103.664,43.89807778274475,40
113.696,43.76396960214573,36
126.768,48.23424228877962,35
112.176,45.239159588734914,26
121.29599999999999,46.759052302190426,33
124.944,46.89316048278945,28
120.99199999999999,46.53553866785874,29
120.384,48.18953956191327,20
130.112,47.92132320071524,27
123.42399999999999,47.25078229772016,37
116.432,45.46267322306661,37
120.384,47.47429593205185,38
129.504,49.44121591417076,24
121.29599999999999,45.82029503799732,27
127.67999999999999,46.803755029056774,21
115.216,45.41797049620026,30
121.904,47.69780956638355,34
123.11999999999999,47.16137684398748,28
105.488,48.23424228877962,22
113.392,46.35672776039338,22
121.904,45.95440321859633,34
124.032,46.66964684845776,23
109.44,45.55207867679928,26
110.048,44.52391595887349,29
119.472,47.56370138578453,24
120.688,47.69780956638355,21
115.824,46.17791685292803,34
121.29599999999999,46.759052302190426,24
127.984,49.44121591417076,31
126.768,47.11667411712114,26
121.904,45.596781403665624,28
114.608,45.64148413053196,37
124.336,48.50245864997765,22
114.91199999999999,43.71926687527939,32
119.16799999999999,46.08851139919535,27
124.336,45.73088958426464,30
123.42399999999999,46.84845775592311,30
124.64,46.98256593652212,35
128.896,47.69780956638355,28
133.456,48.681269557443,26
118.256,45.95440321859633,27
118.86399999999999,44.792132320071524,35
120.688,44.032185963343764,25
109.744,44.434510505140814,25
115.216,47.11667411712114,20
119.16799999999999,45.46267322306661,33
121.6,47.16137684398748,35
128.288,48.18953956191327,30
129.808,47.74251229324989,27
115.824,49.4859186410371,24
118.256,49.44121591417076,38
105.488,48.010728654447924,20
111.568,46.22261957979437,39
115.216,45.46267322306661,32
125.24799999999999,45.64148413053196,31
114.304,46.17791685292803,23
109.136,44.25569959767546,26
121.29599999999999,47.92132320071524,29
128.59199999999998,46.40143048725972,27
138.928,50.64818953956191,24
120.08,47.83191774698256,35
121.6,47.34018775145284,27
129.808,48.59186410371033,26
119.776,47.51899865891819,31
126.464,46.71434957532409,22
115.216,43.00402324541797,31
120.08,45.95440321859633,32
124.336,48.681269557443,37
111.872,46.93786320965579,36
114.304,43.54045596781404,34
110.65599999999999,44.47921323200715,40
128.59199999999998,47.83191774698256,31
118.256,49.35181046043809,25
114.608,46.17791685292803,34
117.952,45.37326776933393,31
124.336,47.0719713902548,26
118.256,45.55207867679928,33
117.344,44.434510505140814,29
122.816,47.25078229772016,35
122.816,47.74251229324989,26
126.16,48.27894501564595,21
120.08,47.20607957085382,30
124.64,48.27894501564595,32
105.488,42.825212337952614,24
109.44,44.16629414394278,36
123.728,46.66964684845776,24
124.64,45.82029503799732,27
132.84799999999998,50.379973178363876,27
124.336,46.759052302190426,27
127.072,49.172999552972726,29
132.54399999999998,48.63656683057666,27
114.91199999999999,45.86499776486365,29
108.224,42.825212337952614,31
132.54399999999998,48.23424228877962,25
109.136,42.869915064818954,34
116.128,46.58024139472508,39
131.328,48.14483683504694,29
124.64,48.323647742512286,31
127.37599999999999,48.14483683504694,32
118.86399999999999,45.14975413500223,26
122.208,47.42959320518551,19
122.512,45.6861868573983,24
122.208,45.73088958426464,28
112.78399999999999,46.31202503352704,25
120.08,47.16137684398748,25
119.776,47.34018775145284,40
124.64,48.63656683057666,29
131.632,47.47429593205185,26
131.632,48.323647742512286,28
122.816,46.93786320965579,23
116.128,46.40143048725972,22
116.432,46.759052302190426,27
120.08,45.73088958426464,31
107.92,46.759052302190426,25
106.096,42.020563254358514,30
135.888,50.42467590523022,24
121.29599999999999,46.93786320965579,26
124.944,48.81537773804202,34
122.208,47.34018775145284,33
111.264,45.41797049620026,32
134.368,48.1001341081806,23
128.896,49.26240500670541,34
115.52,47.38489047831918,29
117.344,48.05543138131426,26
134.064,48.18953956191327,28
122.816,46.66964684845776,27
114.608,43.94278050961108,26
107.312,42.95932051855163,37
105.792,44.97094322753688,39
121.6,46.17791685292803,35
120.99199999999999,45.86499776486365,30
111.872,45.19445686186857,26
135.888,52.52570406794814,20
123.11999999999999,48.18953956191327,26
120.08,47.56370138578453,27
126.16,48.54716137684398,24
126.768,48.94948591864104,18
130.72,49.21770227983907,24
116.128,47.74251229324989,33
117.648,46.04380867232901,34
120.99199999999999,46.446133214126064,34
123.42399999999999,48.27894501564595,31
128.288,47.0719713902548,23
117.03999999999999,46.84845775592311,33
131.024,49.84354045596781,24
123.42399999999999,45.86499776486365,27
114.91199999999999,46.93786320965579,23
111.264,46.2673223066607,40
115.824,48.59186410371033,27
118.56,47.42959320518551,35
115.216,44.74742959320518,30
114.0,45.14975413500223,29
121.904,46.71434957532409,28
115.824,46.84845775592311,26
121.6,46.93786320965579,25
105.184,41.93115780062583,32
127.984,48.9047831917747,26
124.944,46.40143048725972,27
112.48,44.032185963343764,26
120.99199999999999,46.22261957979437,29
109.44,44.34510505140813,27
114.304,45.55207867679928,23
119.16799999999999,44.74742959320518,35
109.744,43.227536879749664,25
134.368,48.54716137684398,23
121.29599999999999,47.16137684398748,25
117.344,44.74742959320518,33
127.072,48.63656683057666,25
117.648,45.6861868573983,31
110.65599999999999,41.752346893160485,31
122.512,47.20607957085382,29
100.624,43.80867232901207,21
112.48,44.0768886902101,26
116.128,45.82029503799732,38
124.032,47.69780956638355,21
100.928,43.316942333482345,29
124.336,46.71434957532409,27
124.64,46.71434957532409,29
127.984,49.4859186410371,36
122.512,48.50245864997765,33
117.952,46.17791685292803,27
126.464,46.759052302190426,23
124.944,45.596781403665624,31
118.256,46.35672776039338,31
119.776,52.48100134108181,22
122.512,45.41797049620026,30
117.344,46.446133214126064,24
124.032,48.45775592311131,22
121.6,45.86499776486365,31
103.664,50.87170317389361,45
120.384,47.0719713902548,36
120.384,50.06705409029951,21
108.52799999999999,42.64640143048726,32
119.16799999999999,45.37326776933393,25
103.056,45.77559231113098,44
127.984,46.759052302190426,25
117.952,44.83683504693786,33
131.936,48.99418864550737,33
119.16799999999999,45.999105945462674,36
106.39999999999999,41.48413053196245,33
124.944,46.759052302190426,25
127.984,49.39651318730442,23
115.52,47.47429593205185,23
113.696,46.17791685292803,27
113.392,45.86499776486365,39
127.37599999999999,48.41305319624497,30
107.312,46.89316048278945,21
104.576,45.596781403665624,45
117.952,43.674564148413054,32
119.472,46.13321412606169,35
105.792,44.83683504693786,38
120.688,45.41797049620026,24
123.728,49.530621367903436,27
118.256,45.01564595440322,27
111.872,49.08359409924005,24
131.024,49.35181046043809,23
128.896,47.16137684398748,31
118.56,47.74251229324989,42
125.24799999999999,49.7094322753688,25
120.99199999999999,48.1001341081806,27
125.24799999999999,46.35672776039338,30
122.816,44.792132320071524,26
127.67999999999999,46.446133214126064,27
110.96,43.62986142154671,32
124.944,46.71434957532409,28
130.112,49.66472954850246,24
123.11999999999999,46.53553866785874,27
109.136,44.12159141707644,37
125.856,46.2673223066607,27
122.512,47.16137684398748,29
122.208,46.58024139472508,31
125.856,46.40143048725972,29
126.768,47.2954850245865,23
133.456,48.59186410371033,31
120.384,46.98256593652212,28
119.472,46.759052302190426,29
131.632,46.446133214126064,34
126.464,50.06705409029951,26
133.456,47.11667411712114,33
109.744,46.35672776039338,22
124.64,48.010728654447924,27
114.0,46.98256593652212,23
114.0,45.37326776933393,24
127.072,46.22261957979437,24
117.648,46.93786320965579,26
141.05599999999998,50.60348681269557,31
137.408,44.97094322753688,28
120.688,45.90970049172999,31
124.336,46.98256593652212,35
125.55199999999999,47.02726866338847,23
123.11999999999999,45.19445686186857,26
127.984,46.803755029056774,21
135.28,48.50245864997765,28
137.10399999999998,49.44121591417076,26
125.856,45.239159588734914,30
106.096,43.36164506034868,39
114.0,43.227536879749664,28
122.816,48.41305319624497,27
113.696,45.6861868573983,39
127.072,47.8766204738489,30
125.24799999999999,47.51899865891819,38
106.704,45.32856504246759,36
114.304,45.06034868126955,32
106.096,43.227536879749664,39
124.64,46.89316048278945,24
121.904,44.30040232454179,26
127.37599999999999,48.010728654447924,30
127.984,47.92132320071524,29
122.512,47.47429593205185,26
116.128,43.36164506034868,29
125.856,47.34018775145284,27
123.11999999999999,45.14975413500223,29
109.744,43.674564148413054,34
119.776,47.38489047831918,26
118.56,45.19445686186857,27
114.0,45.46267322306661,29
119.16799999999999,45.73088958426464,36
133.152,48.323647742512286,30
124.64,45.73088958426464,31
131.936,48.45775592311131,25
129.504,48.72597228430934,33
131.328,47.34018775145284,25
109.44,42.78050961108627,39
126.768,46.66964684845776,33
109.744,45.41797049620026,22
119.776,48.63656683057666,25
127.984,47.51899865891819,31
124.64,46.759052302190426,33
126.768,47.0719713902548,23
126.464,46.53553866785874,33
113.696,42.51229324988824,35
112.78399999999999,48.50245864997765,22
134.976,50.11175681716584,29
109.44,44.34510505140813,32
131.328,49.172999552972726,32
134.672,48.681269557443,24
125.24799999999999,44.56861868573983,32
116.73599999999999,45.82029503799732,34
122.816,46.4908359409924,34
131.632,49.35181046043809,20
120.384,46.35672776039338,27
126.16,47.42959320518551,25
129.504,48.94948591864104,35
116.128,46.40143048725972,38
117.952,46.71434957532409,26
114.91199999999999,44.47921323200715,24
117.648,45.64148413053196,25
122.208,46.71434957532409,35
131.936,48.27894501564595,26
123.728,47.65310683951721,23
112.78399999999999,45.77559231113098,42
123.11999999999999,46.446133214126064,29
117.648,49.977648636566826,25
110.65599999999999,47.0719713902548,41
119.776,45.90970049172999,25
128.288,49.12829682610639,37
111.568,43.227536879749664,30
120.384,45.06034868126955,33
133.76,50.5140813589629,22
127.072,50.335270451497536,22
102.448,45.28386231560125,25
133.76,48.27894501564595,30
118.256,44.21099687080912,31
125.856,46.803755029056774,31
123.11999999999999,45.95440321859633,32
103.664,45.37326776933393,20
118.256,44.61332141260617,33
110.048,48.45775592311131,23
118.86399999999999,47.51899865891819,23
123.11999999999999,46.31202503352704,31
106.704,43.18283415288332,35
129.2,45.95440321859633,30
114.608,47.47429593205185,32
130.112,49.44121591417076,32
117.344,44.792132320071524,25
129.808,48.45775592311131,33
117.03999999999999,46.13321412606169,25
124.944,45.14975413500223,33
111.568,44.70272686633884,34
111.872,42.73580688421993,30
108.52799999999999,42.422887796155564,30
127.072,46.40143048725972,29
115.824,47.56370138578453,31
105.488,47.65310683951721,20
123.11999999999999,48.72597228430934,22
132.24,48.18953956191327,23
110.96,47.83191774698256,24
124.944,45.86499776486365,30
99.712,43.76396960214573,25
114.304,47.92132320071524,26
119.472,46.89316048278945,30
114.91199999999999,49.30710773357175,20
121.29599999999999,48.323647742512286,20
124.032,46.89316048278945,33
110.352,42.33348234242289,28
120.384,44.792132320071524,27
109.136,44.032185963343764,28
121.6,44.65802413947251,32
117.952,47.8766204738489,24
130.72,48.27894501564595,23
120.384,45.6861868573983,29
122.512,45.90970049172999,28
117.344,45.55207867679928,32
120.99199999999999,47.69780956638355,38
107.92,45.6861868573983,25
127.984,46.446133214126064,27
130.416,49.44121591417076,21
122.816,46.4908359409924,24
122.512,47.16137684398748,20
114.304,44.47921323200715,33
133.76,48.81537773804202,25
112.176,43.674564148413054,34
132.84799999999998,47.51899865891819,24
115.52,45.64148413053196,26
127.072,45.239159588734914,28
133.152,47.2954850245865,29
127.67999999999999,47.69780956638355,33
127.37599999999999,48.86008046490836,23
127.67999999999999,47.02726866338847,28
116.432,46.89316048278945,28
116.73599999999999,44.56861868573983,36
112.78399999999999,43.94278050961108,38
110.96,43.18283415288332,26
124.64,46.35672776039338,35
120.08,46.35672776039338,42
117.344,45.73088958426464,26
119.776,44.97094322753688,31
122.816,44.74742959320518,30
128.288,46.13321412606169,32
127.984,47.25078229772016,24
115.52,44.52391595887349,32
129.808,47.38489047831918,26
116.432,45.19445686186857,28
121.6,48.681269557443,27
136.192,48.50245864997765,27
124.64,52.749217702279836,16
108.52799999999999,47.2954850245865,21
125.55199999999999,46.66964684845776,32
114.608,45.32856504246759,38
116.73599999999999,45.77559231113098,33
123.42399999999999,46.98256593652212,26
123.728,46.04380867232901,27
124.336,47.38489047831918,33
131.328,47.65310683951721,29
125.55199999999999,47.0719713902548,27
115.216,45.64148413053196,27
124.944,46.93786320965579,28
128.896,50.24586499776486,30
128.896,47.42959320518551,28
129.2,48.41305319624497,23
130.72,49.888243182834145,24
112.78399999999999,43.674564148413054,37
130.72,48.27894501564595,31
124.336,47.02726866338847,28
130.72,45.55207867679928,29
108.52799999999999,46.759052302190426,26
116.128,45.77559231113098,24
132.84799999999998,50.55878408582923,27
120.99199999999999,47.16137684398748,24
124.336,47.20607957085382,31
123.728,45.239159588734914,30
132.84799999999998,49.26240500670541,33
124.64,44.65802413947251,25
124.032,44.74742959320518,29
125.55199999999999,48.72597228430934,30
122.208,46.4908359409924,21
118.256,45.596781403665624,29
119.16799999999999,46.93786320965579,24
111.872,48.41305319624497,41
124.64,46.98256593652212,27
120.688,46.35672776039338,33
128.59199999999998,47.42959320518551,29
125.24799999999999,45.77559231113098,31
118.256,46.4908359409924,20
122.512,46.803755029056774,24
110.65599999999999,42.869915064818954,35
118.56,49.39651318730442,25
129.504,46.93786320965579,28
118.86399999999999,46.98256593652212,39
128.288,48.72597228430934,25
122.816,47.60840411265087,28
125.55199999999999,46.22261957979437,27
111.872,42.33348234242289,27
119.472,45.64148413053196,23
125.856,49.888243182834145,35
124.944,46.31202503352704,30
134.672,49.30710773357175,30
124.64,47.74251229324989,25
136.79999999999998,50.2905677246312,26
123.728,45.999105945462674,24
115.52,48.59186410371033,18
127.67999999999999,46.66964684845776,27
127.984,47.25078229772016,31
122.816,46.04380867232901,37
111.568,46.22261957979437,40
119.16799999999999,47.51899865891819,25
115.216,44.70272686633884,29
127.67999999999999,48.59186410371033,35
110.96,43.71926687527939,34
113.088,45.37326776933393,33
117.952,45.28386231560125,31
119.776,45.28386231560125,21
124.64,49.21770227983907,22
108.832,42.60169870362092,37
117.952,45.239159588734914,25
110.65599999999999,48.14483683504694,18
108.832,45.86499776486365,38
127.072,46.4908359409924,29
120.688,45.46267322306661,34
117.03999999999999,46.31202503352704,23
125.856,46.89316048278945,33
119.472,45.32856504246759,40
131.328,49.93294590970049,22
121.6,45.95440321859633,24
124.944,45.239159588734914,28
117.03999999999999,46.31202503352704,25
105.792,43.674564148413054,37
127.37599999999999,47.2954850245865,30
121.904,45.06034868126955,26
116.73599999999999,44.881537773804205,37
110.048,41.79704962002682,32
129.808,48.681269557443,30
116.73599999999999,48.05543138131426,44
125.55199999999999,47.20607957085382,28
129.504,47.16137684398748,29
127.984,48.45775592311131,23
111.264,44.34510505140813,34
116.128,45.50737594993294,35
127.984,47.83191774698256,28
134.368,50.20116227089852,31
124.336,46.53553866785874,32
121.904,46.446133214126064,34
115.52,47.51899865891819,24
114.91199999999999,44.434510505140814,37
112.78399999999999,45.41797049620026,36
115.216,44.65802413947251,27
130.416,50.24586499776486,31
120.688,46.13321412606169,32
141.05599999999998,51.36343316942334,23
124.032,47.8766204738489,35
128.288,47.966025927581576,27
124.336,47.34018775145284,30
122.816,47.16137684398748,24
133.456,49.93294590970049,27
130.72,48.1001341081806,25
113.696,43.76396960214573,25
118.86399999999999,45.90970049172999,23
142.272,47.02726866338847,30
125.24799999999999,47.02726866338847,28
124.64,49.35181046043809,19
129.808,48.9047831917747,27
131.024,48.59186410371033,27
121.29599999999999,45.82029503799732,26
121.6,50.335270451497536,22
122.512,47.34018775145284,26
116.432,43.94278050961108,37
129.808,47.51899865891819,36
121.904,45.86499776486365,22
119.16799999999999,47.34018775145284,27
118.86399999999999,46.66964684845776,35
122.208,45.73088958426464,30
117.344,47.966025927581576,18
118.56,44.70272686633884,28
117.03999999999999,45.28386231560125,34
131.936,49.39651318730442,31
114.91199999999999,45.596781403665624,24
130.416,46.89316048278945,28
112.48,45.73088958426464,24
116.128,47.34018775145284,36
122.512,45.95440321859633,23
116.432,45.6861868573983,32
124.64,46.40143048725972,24
117.952,46.08851139919535,22
120.99199999999999,46.98256593652212,29
114.0,42.78050961108627,31
124.944,46.66964684845776,29
116.128,44.70272686633884,31
124.336,46.66964684845776,29
116.73599999999999,44.38980777827447,28
118.56,47.2954850245865,20
107.008,43.94278050961108,43
131.936,49.21770227983907,25
126.768,48.94948591864104,32
127.67999999999999,46.53553866785874,27
128.59199999999998,48.86008046490836,19
120.384,47.966025927581576,29
120.08,46.84845775592311,24
127.984,47.47429593205185,34
110.96,43.80867232901207,25
116.128,45.73088958426464,28
121.6,44.881537773804205,37
114.304,44.83683504693786,29
125.856,49.888243182834145,22
117.344,46.62494412159141,21
127.072,46.08851139919535,33
127.67999999999999,48.23424228877962,34
128.896,46.4908359409924,28
122.816,48.770675011175676,22
118.86399999999999,49.03889137237371,22
129.2,48.59186410371033,30
137.408,49.30710773357175,23
109.744,43.54045596781404,33
123.728,46.803755029056774,28
135.28,47.83191774698256,34
129.504,48.14483683504694,31
141.35999999999999,47.74251229324989,30
120.08,46.71434957532409,31
123.11999999999999,45.999105945462674,30
114.608,47.966025927581576,22
130.72,46.2673223066607,27
120.08,48.14483683504694,22
107.92,44.74742959320518,39
113.392,47.8766204738489,20
107.008,46.71434957532409,24
128.59199999999998,48.14483683504694,25
117.344,45.19445686186857,25
120.99199999999999,47.65310683951721,28
125.55199999999999,47.0719713902548,24
129.808,45.999105945462674,25
125.55199999999999,47.47429593205185,29
126.16,46.98256593652212,27
114.91199999999999,42.64640143048726,36
125.24799999999999,49.03889137237371,20
114.304,44.0768886902101,34
123.42399999999999,46.759052302190426,26
120.99199999999999,44.792132320071524,30
116.73599999999999,47.25078229772016,22
119.472,47.25078229772016,38
110.352,43.94278050961108,38
117.03999999999999,45.239159588734914,26
124.032,47.966025927581576,24
116.73599999999999,45.239159588734914,22
108.832,43.36164506034868,34
100.928,43.71926687527939,30
111.264,47.38489047831918,21
117.03999999999999,44.92624050067054,27
116.432,49.03889137237371,24
109.44,45.82029503799732,40
126.16,46.759052302190426,37
120.08,46.40143048725972,33
119.776,45.95440321859633,34
112.48,48.681269557443,25
111.264,43.76396960214573,30
129.2,47.25078229772016,25
134.368,46.93786320965579,33
117.03999999999999,47.69780956638355,22
110.65599999999999,43.49575324094769,29
124.64,46.2673223066607,25
122.512,46.17791685292803,30
124.944,48.54716137684398,26
115.824,42.91461779168529,32
119.776,47.92132320071524,34
113.696,46.04380867232901,30
123.728,49.888243182834145,37
130.72,47.56370138578453,26
133.152,48.770675011175676,33
119.472,46.13321412606169,29
113.696,44.38980777827447,30
110.352,43.45105051408136,29
134.672,50.24586499776486,28
130.112,49.4859186410371,26
115.824,45.64148413053196,22
119.472,45.95440321859633,27
118.86399999999999,45.06034868126955,33
120.08,45.90970049172999,27
117.648,46.13321412606169,29
120.08,42.64640143048726,28
118.256,44.92624050067054,35
127.984,48.50245864997765,28
110.65599999999999,46.04380867232901,22
128.288,47.69780956638355,26
110.352,45.239159588734914,41
116.73599999999999,45.06034868126955,31
126.464,48.1001341081806,30
114.608,45.50737594993294,26
128.59199999999998,45.46267322306661,28
122.208,47.0719713902548,27
118.86399999999999,45.90970049172999,24
118.86399999999999,45.596781403665624,29
119.776,44.25569959767546,31
120.688,44.0768886902101,30
123.728,46.446133214126064,32
126.768,46.04380867232901,26
122.512,48.72597228430934,21
128.59199999999998,49.7094322753688,22
118.56,47.2954850245865,37
